investigation_type,event_date,country,injury_severity,aircraft_damage,make,amateur_built,number_of_engines,engine_type,purpose_of_flight,total_fatal_injuries,total_uninjured,weather_condition,month,year,survival_type,total_injured,state
Accident,1982-01-25,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,0.0,VMC,1,1982,Non-Fatal,1.0,ANCHORAGE
Accident,1982-01-26,United States,Non-Fatal,Destroyed,CESSNA,No,1.0,reciprocating,Aerial Application,0.0,0.0,VMC,1,1982,Non-Fatal,1.0,MUSKOGEE
Accident,1982-01-26,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,2.0,VMC,1,1982,Non-Fatal,0.0,SUSSEX
Accident,1982-01-26,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,3.0,VMC,1,1982,Non-Fatal,0.0,LEE'S SUMMIT
Accident,1982-01-26,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,1.0,VMC,1,1982,Non-Fatal,0.0,ESSEX
Accident,1982-01-26,United States,Non-Fatal,Substantial,BELLANCA,No,1.0,reciprocating,Business,0.0,1.0,VMC,1,1982,Non-Fatal,0.0,HAVRE
Accident,1982-01-26,United States,Non-Fatal,Substantial,HUGHES,No,1.0,turbo shaft,Unknown,0.0,2.0,VMC,1,1982,Non-Fatal,2.0,10MI. NW WALSEN
Accident,1982-01-27,United States,Fatal,Destroyed,BELL,Yes,1.0,turbo shaft,Unknown,1.0,0.0,VMC,1,1982,Fatal,0.0,LAGUNITAS
Accident,1982-01-27,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,2.0,VMC,1,1982,Non-Fatal,0.0,ANSONIA
Accident,1982-01-27,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,1.0,VMC,1,1982,Non-Fatal,0.0,LODI
Accident,1982-01-27,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,1.0,VMC,1,1982,Non-Fatal,0.0,BROOMFIELD
Accident,1982-01-27,United States,Non-Fatal,Substantial,AERONCA,No,1.0,reciprocating,Instructional,0.0,1.0,VMC,1,1982,Non-Fatal,0.0,HOFFMAN
Accident,1982-01-27,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,2.0,VMC,1,1982,Non-Fatal,0.0,CHARLOTTESVILLE
Accident,1982-01-28,United States,Fatal,Destroyed,PIPER,No,1.0,reciprocating,Unknown,1.0,0.0,IMC,1,1982,Fatal,0.0,LOS GATOS
Accident,1982-01-28,United States,Non-Fatal,Substantial,CESSNA,No,2.0,reciprocating,Instructional,0.0,2.0,VMC,1,1982,Non-Fatal,0.0,SUNRIVER
Accident,1982-01-28,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,1.0,VMC,1,1982,Non-Fatal,0.0,WENTZVILLE
Accident,1982-01-28,United States,Non-Fatal,Substantial,MOONEY,Yes,1.0,reciprocating,Business,0.0,1.0,VMC,1,1982,Non-Fatal,0.0,FOWLER
Accident,1982-01-28,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Business,0.0,2.0,VMC,1,1982,Non-Fatal,0.0,S. OF MORGAN CI
Accident,1982-01-28,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Business,0.0,2.0,VMC,1,1982,Non-Fatal,0.0,LOUISVILLE
Accident,1982-01-29,United States,Fatal,Destroyed,CESSNA,No,1.0,reciprocating,Personal,1.0,0.0,IMC,1,1982,Fatal,0.0,5M E. GREENSBUR
Incident,1982-01-29,United States,Fatal,Unknown,BEECH,No,2.0,turbo prop,Executive/corporate,0.0,2.0,VMC,1,1982,Fatal,0.0,ATLANTA
Accident,1982-01-29,United States,Fatal,Destroyed,CESSNA,No,1.0,reciprocating,Personal,1.0,0.0,VMC,1,1982,Fatal,0.0,DARLINGTON
Accident,1982-01-29,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Unknown,0.0,2.0,VMC,1,1982,Non-Fatal,0.0,NEAR GILLETE
Incident,1982-01-30,United States,Fatal,Minor,PIPER,No,1.0,reciprocating,Personal,0.0,1.0,VMC,1,1982,Fatal,0.0,TRUCKEE
Accident,1982-01-30,United States,Non-Fatal,Destroyed,MOONEY,No,1.0,reciprocating,Personal,0.0,4.0,VMC,1,1982,Non-Fatal,0.0,AVALON
Accident,1982-01-30,United States,Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,1.0,0.0,VMC,1,1982,Fatal,0.0,OAKDALE
Accident,1982-01-30,United States,Non-Fatal,Substantial,AERONCA,No,1.0,reciprocating,Personal,0.0,1.0,VMC,1,1982,Non-Fatal,0.0,REDDING
Accident,1982-01-30,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,2.0,VMC,1,1982,Non-Fatal,0.0,ELKO
Accident,1982-01-30,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,3.0,VMC,1,1982,Non-Fatal,0.0,BIG BEAR
Accident,1982-01-30,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,2.0,VMC,1,1982,Non-Fatal,0.0,BALD KNOB
Accident,1982-01-30,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,1.0,VMC,1,1982,Non-Fatal,0.0,BRYCE CANYON
Accident,1982-01-30,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,2.0,VMC,1,1982,Non-Fatal,0.0,CONYERS
Accident,1982-01-30,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,3.0,VMC,1,1982,Non-Fatal,0.0,CUMBERLAND ISLA
Accident,1982-01-30,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Unknown,0.0,3.0,IMC,1,1982,Non-Fatal,0.0,SINCLAIR ISLAND
Accident,1982-01-31,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,1.0,VMC,1,1982,Non-Fatal,1.0,LAKE PLACID
Accident,1982-01-31,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,2.0,VMC,1,1982,Non-Fatal,0.0,CALDWELL
Accident,1982-01-31,United States,Non-Fatal,Substantial,BEECH,No,1.0,reciprocating,Business,0.0,1.0,IMC,1,1982,Non-Fatal,1.0,MALDEN
Accident,1982-01-31,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,0.0,VMC,1,1982,Non-Fatal,1.0,NEW PORT RICHEY
Accident,1982-01-31,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Instructional,0.0,2.0,VMC,1,1982,Non-Fatal,0.0,DELAND
Accident,1982-01-31,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,3.0,VMC,1,1982,Non-Fatal,0.0,EL CAJON
Accident,1982-01-31,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,2.0,VMC,1,1982,Non-Fatal,0.0,ALBUQUERQUE
Accident,1982-01-31,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,1.0,VMC,1,1982,Non-Fatal,0.0,MCKINNEY
Accident,1982-01-31,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,2.0,VMC,1,1982,Non-Fatal,0.0,TRINIDAD
Accident,1982-02-01,United States,Non-Fatal,Destroyed,BEECH,No,2.0,turbo prop,Unknown,0.0,0.0,IMC,2,1982,Non-Fatal,7.0,GROTON
Accident,1982-02-01,United States,Non-Fatal,Destroyed,CESSNA,No,1.0,reciprocating,Unknown,0.0,0.0,VMC,2,1982,Non-Fatal,2.0,CRYSTAL RIVER
Accident,1982-02-01,United States,Non-Fatal,Destroyed,AEROSPATIALE,No,1.0,turbo shaft,Ferry,0.0,0.0,VMC,2,1982,Non-Fatal,1.0,HITCHCOCK
Accident,1982-02-01,United States,Fatal,Destroyed,CESSNA,No,1.0,reciprocating,Personal,2.0,0.0,IMC,2,1982,Fatal,0.0,PAMPA
Accident,1982-02-01,United States,Non-Fatal,Substantial,BELLANCA,No,1.0,reciprocating,Instructional,0.0,1.0,VMC,2,1982,Non-Fatal,0.0,SONOMA
Accident,1982-02-01,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,2.0,VMC,2,1982,Non-Fatal,0.0,LAS VEGAS
Accident,1982-02-01,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,3.0,VMC,2,1982,Non-Fatal,0.0,LAS CRUCES
Accident,1982-02-01,United States,Non-Fatal,Substantial,GRUMMAN,No,2.0,turbo jet,Executive/corporate,0.0,4.0,VMC,2,1982,Non-Fatal,0.0,ANDERSON
Accident,1982-02-01,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Unknown,0.0,0.0,IMC,2,1982,Non-Fatal,1.0,ROCK SPRINGS
Accident,1982-02-02,United States,Fatal,Destroyed,PIPER,No,2.0,reciprocating,Unknown,1.0,0.0,IMC,2,1982,Fatal,0.0,NEWBURGH
Accident,1982-02-02,United States,Fatal,Destroyed,CESSNA,No,1.0,reciprocating,Personal,2.0,0.0,VMC,2,1982,Fatal,0.0,JEANERETTE
Accident,1982-02-02,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Business,0.0,1.0,VMC,2,1982,Non-Fatal,0.0,MOSES LAKE
Accident,1982-02-02,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Business,0.0,1.0,VMC,2,1982,Non-Fatal,0.0,DRYDEN
Accident,1982-02-02,United States,Non-Fatal,Substantial,SMITH MINIPLANE,Yes,1.0,reciprocating,Personal,0.0,1.0,VMC,2,1982,Non-Fatal,0.0,WEST JORDAN
Accident,1982-02-03,United States,Fatal,Destroyed,MOONEY,No,1.0,reciprocating,Personal,1.0,0.0,VMC,2,1982,Fatal,0.0,PARADISE VALLEY
Accident,1982-02-03,United States,Non-Fatal,Destroyed,MITSUBISHI,No,2.0,turbo prop,Business,0.0,0.0,IMC,2,1982,Non-Fatal,6.0,HAYDEN
Accident,1982-02-03,United States,Non-Fatal,Minor,MCDONNELL-DOUGLAS,No,3.0,turbo fan,Unknown,0.0,154.0,IMC,2,1982,Non-Fatal,1.0,PHILADELPHIA
Accident,1982-02-03,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,2.0,VMC,2,1982,Non-Fatal,0.0,NR. COLBERT
Accident,1982-02-03,United States,Non-Fatal,Substantial,TAYLORCRAFT,No,1.0,reciprocating,Personal,0.0,1.0,VMC,2,1982,Non-Fatal,0.0,MT. HAMILTON
Accident,1982-02-03,United States,Non-Fatal,Substantial,BELL,No,1.0,turbo shaft,Personal,0.0,1.0,VMC,2,1982,Non-Fatal,0.0,INDIANAPOLIS
Accident,1982-02-03,United States,Non-Fatal,Substantial,TED SMITH,No,2.0,reciprocating,Unknown,0.0,1.0,IMC,2,1982,Non-Fatal,0.0,TOMS RIVER
Accident,1982-02-04,United States,Fatal,Destroyed,ROBINSON,No,1.0,reciprocating,Instructional,2.0,0.0,IMC,2,1982,Fatal,0.0,ORMAND BEACH
Accident,1982-02-04,United States,Non-Fatal,Substantial,BELLANCA,No,1.0,reciprocating,Instructional,0.0,1.0,VMC,2,1982,Non-Fatal,0.0,BURNS
Accident,1982-02-05,United States,Fatal,Destroyed,PIPER,No,1.0,reciprocating,Personal,2.0,0.0,VMC,2,1982,Fatal,0.0,120 NM SSE OF M
Accident,1982-02-05,United States,Fatal,Destroyed,PIPER,No,1.0,reciprocating,Unknown,4.0,0.0,IMC,2,1982,Fatal,0.0,LAMBSBURG
Accident,1982-02-05,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Instructional,0.0,0.0,VMC,2,1982,Non-Fatal,2.0,ELLINGTON
Accident,1982-02-05,United States,Non-Fatal,Substantial,CESSNA,Yes,1.0,reciprocating,Personal,0.0,0.0,VMC,2,1982,Non-Fatal,1.0,LUVERNE
Accident,1982-02-06,United States,Non-Fatal,Minor,BOEING,No,1.0,reciprocating,Aerial Application,0.0,3.0,VMC,2,1982,Non-Fatal,0.0,MEDFORD
Accident,1982-02-06,United States,Non-Fatal,Destroyed,PIPER,No,2.0,reciprocating,Unknown,0.0,0.0,IMC,2,1982,Non-Fatal,2.0,FT. PIERCE
Accident,1982-02-06,United States,Non-Fatal,Minor,BELLANCA,No,1.0,reciprocating,Personal,0.0,3.0,VMC,2,1982,Non-Fatal,0.0,SAN JOSE
Accident,1982-02-06,United States,Non-Fatal,Substantial,TAYLORCRAFT,No,1.0,reciprocating,Personal,0.0,3.0,VMC,2,1982,Non-Fatal,0.0,MEDFORD
Accident,1982-02-06,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Instructional,0.0,1.0,VMC,2,1982,Non-Fatal,0.0,SPRINGFIELD
Accident,1982-02-06,United States,Non-Fatal,Substantial,RAVEN,No,0.0,unknown,Personal,0.0,2.0,VMC,2,1982,Non-Fatal,0.0,GLENDALE
Accident,1982-02-06,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,3.0,VMC,2,1982,Non-Fatal,0.0,SAN JOSE
Accident,1982-02-06,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,2.0,VMC,2,1982,Non-Fatal,0.0,CORONA
Accident,1982-02-06,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,3.0,VMC,2,1982,Non-Fatal,0.0,EAST LANSING
Accident,1982-02-06,United States,Non-Fatal,Substantial,ERCOUPE,No,2.0,reciprocating,Personal,0.0,2.0,VMC,2,1982,Non-Fatal,0.0,BROWNSBURG
Accident,1982-02-06,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,2.0,VMC,2,1982,Non-Fatal,0.0,PEORIA
Accident,1982-02-06,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,0.0,VMC,2,1982,Non-Fatal,2.0,BUFFALO
Accident,1982-02-07,United States,Fatal,Destroyed,PIPER,No,1.0,reciprocating,Personal,8.0,0.0,VMC,2,1982,Fatal,0.0,W. OF HOMESTEAD
Accident,1982-02-07,United States,Fatal,Destroyed,CESSNA,No,1.0,reciprocating,Personal,8.0,0.0,VMC,2,1982,Fatal,0.0,W. OF HOMESTEAD
Accident,1982-02-07,United States,Non-Fatal,Destroyed,PIPER,Yes,1.0,reciprocating,Personal,0.0,0.0,VMC,2,1982,Non-Fatal,4.0,KALAUPAPA
Accident,1982-02-07,United States,Fatal,Destroyed,CESSNA,No,1.0,reciprocating,Unknown,4.0,0.0,IMC,2,1982,Fatal,0.0,6 NM NORTH OF S
Accident,1982-02-07,United States,Non-Fatal,Substantial,ROCKWELL COMDR,No,1.0,reciprocating,Personal,0.0,0.0,VMC,2,1982,Non-Fatal,1.0,AURORA
Accident,1982-02-07,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Instructional,0.0,1.0,VMC,2,1982,Non-Fatal,0.0,PROSSER
Accident,1982-02-07,United States,Non-Fatal,Substantial,BELLANCA,No,1.0,reciprocating,Personal,0.0,2.0,VMC,2,1982,Non-Fatal,0.0,MARTHAS VINEYARD
Accident,1982-02-07,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,5.0,VMC,2,1982,Non-Fatal,0.0,WRIGHTSTOWN
Accident,1982-02-07,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,1.0,VMC,2,1982,Non-Fatal,0.0,CAPE GIRARDEAU
Accident,1982-02-07,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Instructional,0.0,1.0,VMC,2,1982,Non-Fatal,0.0,WASHINGTON
Accident,1982-02-07,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Business,0.0,2.0,VMC,2,1982,Non-Fatal,0.0,ARTESIA
Accident,1982-02-07,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,4.0,VMC,2,1982,Non-Fatal,0.0,BENTON HARBOR
Accident,1982-02-07,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,1.0,VMC,2,1982,Non-Fatal,0.0,CANTON
Accident,1982-02-07,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,1.0,VMC,2,1982,Non-Fatal,0.0,GREENCASTLE
Accident,1982-02-08,United States,Fatal,Destroyed,CESSNA,No,1.0,reciprocating,Personal,1.0,0.0,IMC,2,1982,Fatal,0.0,SANTA YSABEL
Accident,1982-02-08,United States,Non-Fatal,Destroyed,CESSNA,No,1.0,reciprocating,Personal,0.0,0.0,VMC,2,1982,Non-Fatal,1.0,BROWNSVILLE
Accident,1982-02-08,United States,Fatal,Substantial,PIPER,No,1.0,reciprocating,Business,1.0,0.0,VMC,2,1982,Fatal,0.0,SANDERSON
Accident,1982-02-08,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,1.0,VMC,2,1982,Non-Fatal,0.0,LANSING
Accident,1982-02-08,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,3.0,IMC,2,1982,Non-Fatal,0.0,MATTOON
Accident,1982-02-08,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Instructional,0.0,0.0,VMC,2,1982,Non-Fatal,1.0,VALPARAISO
Accident,1982-02-08,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,0.0,VMC,2,1982,Non-Fatal,1.0,NASHVILLE
Accident,1982-02-08,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,1.0,VMC,2,1982,Non-Fatal,0.0,STATESBORO
Accident,1982-02-08,United States,Non-Fatal,Substantial,BEECH,No,1.0,reciprocating,Instructional,0.0,1.0,VMC,2,1982,Non-Fatal,0.0,NASHVILLE
Accident,1982-02-09,United States,Non-Fatal,Destroyed,PIPER,No,1.0,reciprocating,Instructional,0.0,1.0,VMC,2,1982,Non-Fatal,0.0,HICKMAN
Accident,1982-02-09,United States,Fatal,Destroyed,BEECH,No,1.0,reciprocating,Personal,1.0,0.0,VMC,2,1982,Fatal,0.0,CIBOLO
Incident,1982-02-09,United States,Fatal,Unknown,BEECH,No,2.0,turbo prop,Executive/corporate,0.0,10.0,IMC,2,1982,Fatal,0.0,BIRMINGHAM
Accident,1982-02-09,United States,Non-Fatal,Substantial,CESSNA,No,2.0,reciprocating,Business,0.0,2.0,VMC,2,1982,Non-Fatal,0.0,CARLSBAD
Accident,1982-02-09,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,1.0,VMC,2,1982,Non-Fatal,0.0,ANOKA
Accident,1982-02-09,United States,Non-Fatal,Substantial,CESSNA,No,2.0,reciprocating,Business,0.0,1.0,IMC,2,1982,Non-Fatal,0.0,NEWPORT NEWS
Accident,1982-02-09,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Unknown,0.0,2.0,VMC,2,1982,Non-Fatal,0.0,FORT YUKON
Accident,1982-02-10,United States,Non-Fatal,Destroyed,CESSNA,No,2.0,reciprocating,Personal,0.0,0.0,VMC,2,1982,Non-Fatal,2.0,LAKE WALES
Accident,1982-02-10,United States,Fatal,Destroyed,BEECH,No,2.0,reciprocating,Business,2.0,0.0,IMC,2,1982,Fatal,0.0,TWENTYNINE PALM
Accident,1982-02-10,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,1.0,VMC,2,1982,Non-Fatal,0.0,PLYMOUTH
Accident,1982-02-10,United States,Non-Fatal,Substantial,CESSNA,No,2.0,reciprocating,Business,0.0,2.0,VMC,2,1982,Non-Fatal,0.0,SPANISH FORK
Accident,1982-02-10,United States,Non-Fatal,Substantial,CESSNA,No,2.0,reciprocating,Business,0.0,5.0,VMC,2,1982,Non-Fatal,0.0,JESSUP
Accident,1982-02-10,United States,Non-Fatal,Substantial,SIKORSKY,No,1.0,reciprocating,Unknown,0.0,2.0,VMC,2,1982,Non-Fatal,0.0,URBANA
Accident,1982-02-11,United States,Fatal,Destroyed,CESSNA,No,2.0,reciprocating,Unknown,2.0,0.0,IMC,2,1982,Fatal,0.0,MIAMI
Accident,1982-02-11,United States,Non-Fatal,Destroyed,GRUMMAN,No,1.0,reciprocating,Aerial Application,0.0,1.0,VMC,2,1982,Non-Fatal,0.0,VALLEY HOME
Accident,1982-02-11,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,1.0,VMC,2,1982,Non-Fatal,0.0,CHESTERFIELD
Incident,1982-02-12,United States,Fatal,Unknown,DE HAVILLAND,No,2.0,turbo prop,Unknown,0.0,7.0,VMC,2,1982,Fatal,0.0,JAMAICA
Accident,1982-02-12,United States,Non-Fatal,Destroyed,PIPER,No,1.0,reciprocating,Personal,0.0,0.0,VMC,2,1982,Non-Fatal,4.0,PLEASANT HILL
Accident,1982-02-12,United States,Non-Fatal,Substantial,HOWARD AIRCRAFT CORP.,No,2.0,reciprocating,Personal,0.0,4.0,VMC,2,1982,Non-Fatal,0.0,FT. LAUDERDALE
Accident,1982-02-12,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,0.0,VMC,2,1982,Non-Fatal,1.0,ELYRIA
Accident,1982-02-13,United States,Fatal,Destroyed,CESSNA,No,1.0,reciprocating,Personal,4.0,0.0,IMC,2,1982,Fatal,0.0,HOLLISTER
Accident,1982-02-13,United States,Fatal,Destroyed,PIPER,No,2.0,reciprocating,Personal,1.0,0.0,IMC,2,1982,Fatal,0.0,NEAR SONOMA
Accident,1982-02-13,United States,Fatal,Destroyed,ROCKWELL,No,1.0,reciprocating,Personal,2.0,0.0,IMC,2,1982,Fatal,0.0,NEAR LOS BANOS
Accident,1982-02-13,United States,Fatal,Destroyed,BEECH,No,1.0,reciprocating,Personal,4.0,0.0,VMC,2,1982,Fatal,0.0,GILROY
Accident,1982-02-13,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,1.0,VMC,2,1982,Non-Fatal,0.0,GRAIN VALLEY
Accident,1982-02-13,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,1.0,VMC,2,1982,Non-Fatal,0.0,MOBERLY
Accident,1982-02-13,United States,Non-Fatal,Substantial,AERONCA,No,1.0,reciprocating,Personal,0.0,1.0,VMC,2,1982,Non-Fatal,1.0,PENSACOLA
Accident,1982-02-13,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,2.0,VMC,2,1982,Non-Fatal,0.0,NAVAJO DAM
Accident,1982-02-13,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,1.0,UNK,2,1982,Non-Fatal,1.0,PLENTYWOOD
Accident,1982-02-13,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,0.0,VMC,2,1982,Non-Fatal,1.0,ALTAMONT
Accident,1982-02-14,United States,Fatal,Destroyed,AERONCA,No,1.0,reciprocating,Personal,1.0,0.0,VMC,2,1982,Fatal,0.0,NEW GLOUCESTER
Accident,1982-02-14,United States,Fatal,Destroyed,BELL,No,1.0,turbo shaft,Unknown,1.0,0.0,VMC,2,1982,Fatal,1.0,QUINCY
Accident,1982-02-14,United States,Non-Fatal,Destroyed,CESSNA,No,1.0,reciprocating,Personal,0.0,0.0,VMC,2,1982,Non-Fatal,2.0,DAGGETT
Accident,1982-02-14,United States,Non-Fatal,Destroyed,CESSNA,No,1.0,reciprocating,Instructional,0.0,1.0,VMC,2,1982,Non-Fatal,0.0,CLEVELAND
Accident,1982-02-14,United States,Non-Fatal,Substantial,BELLANCA,No,1.0,reciprocating,Personal,0.0,3.0,VMC,2,1982,Non-Fatal,0.0,FACTORYVILLE
Accident,1982-02-14,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,1.0,VMC,2,1982,Non-Fatal,0.0,CHESTERFIELD
Accident,1982-02-14,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,1.0,VMC,2,1982,Non-Fatal,0.0,MIAMI
Accident,1982-02-14,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Instructional,0.0,2.0,VMC,2,1982,Non-Fatal,0.0,LEBANON
Accident,1982-02-14,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,3.0,VMC,2,1982,Non-Fatal,0.0,DWIGHT
Accident,1982-02-14,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Personal,0.0,4.0,VMC,2,1982,Non-Fatal,0.0,LAMBERTVILLE
Accident,1982-02-14,United States,Fatal,Substantial,PORTERFIELD,No,1.0,reciprocating,Personal,2.0,0.0,VMC,2,1982,Fatal,0.0,JACKSONVILLE
Accident,1982-02-14,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,4.0,VMC,2,1982,Non-Fatal,0.0,RIDGELAND
Incident,1982-02-15,United States,Fatal,Minor,BOEING,No,2.0,turbo jet,Unknown,0.0,119.0,IMC,2,1982,Fatal,0.0,ONTARIO
Accident,1982-02-15,United States,Non-Fatal,Destroyed,CESSNA,No,2.0,reciprocating,Unknown,0.0,2.0,VMC,2,1982,Non-Fatal,0.0,FARMERVILLE
Accident,1982-02-15,United States,Fatal,Destroyed,PIPER,No,2.0,reciprocating,Ferry,1.0,0.0,VMC,2,1982,Fatal,0.0,CORYDON
Accident,1982-02-15,United States,Non-Fatal,Substantial,MOONEY,No,1.0,reciprocating,Personal,0.0,1.0,VMC,2,1982,Non-Fatal,0.0,SCHROON LAKE
Accident,1982-02-15,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Business,0.0,1.0,IMC,2,1982,Non-Fatal,0.0,DES MOINES
Accident,1982-02-15,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,1.0,VMC,2,1982,Non-Fatal,0.0,CHESTERFIELD
Accident,1982-02-15,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,2.0,VMC,2,1982,Non-Fatal,0.0,MONEE
Accident,1982-02-15,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,1.0,VMC,2,1982,Non-Fatal,0.0,FORT WAYNE
Accident,1982-02-15,United States,Non-Fatal,Substantial,BEECH,No,1.0,reciprocating,Business,0.0,1.0,VMC,2,1982,Non-Fatal,0.0,OTTAWA
Accident,1982-02-15,United States,Non-Fatal,Substantial,PIPER,No,1.0,reciprocating,Personal,0.0,0.0,IMC,2,1982,Non-Fatal,3.0,HAGERSTOWN
Accident,1982-02-15,United States,Non-Fatal,Substantial,CESSNA,No,1.0,reciprocating,Instructional,0.0,1.0,VMC,2,1982,Non-Fatal,1.0,FAYETTEVILLE
Accident,1982-02-15,United States,Non-Fatal,Substantial,BELLANCA,No,1.0,reciprocating,Personal,0.0,0.0,VMC,2,1982,Non-Fatal,1.0,STEVENSVILLE
Accident,1982-02-15,United States,Non-Fatal,Substantial,PIPER,No,2.0,reciprocating,Unknown,0.0,2.0,VMC,2,1982,Non-Fatal,0.0,EAST SAINT LOUI
Accident,1982-02-16,United States,Fatal,Destroyed,PIPER,No,2.0,turbo prop,Business,8.0,0.0,IMC,2,1982,Fatal,0.0,SPRINGFIELD
